text	label
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
Arquivado Definitivamente	H:Arquivado
Suspensão do Prazo Prazo referente ao usuário foi alterado para 20/05/2019 devido à alteração da tabela de feriados	H:Ativo
Ofício Requisitório - Comunicação - Protocolo Eletrônico - DEPRE	H:Arquivado
Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Certidão de Publicação Expedida Relação :0092/2019 Data da Disponibilização: 20/03/2019 Data da Publicação: 21/03/2019 Número do Diário: 2771 Página: 1645/1656	H:Ativo
Trânsito em Julgado às partes - Proc. em Andamento Certidão - Trânsito em Julgado	H:Ativo
Arquivado Provisoriamente	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum Cível - Número: 80021 - Protocolo: FFPA19000357503	H:Ativo
Suspensão do Prazo Prazo referente ao usuário foi alterado para 07/12/2015 devido à alteração da tabela de feriados	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Trânsito em Julgado às partes - com Baixa transitou em julgado em 27/07/2015	H:Arquivado
Arquivado Definitivamente ,	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Arquivado Definitivamente Pacote n° 1580/2016	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Segue um apenso: Agravo de Instrumento nº 834551 (1º, 2º, 3º, 4º, 5º, 6º, 7º e 8º volumes) Guia de Transporte 0000283013/2016 8ª Câmara de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo	H:Arquivado
Certidão de Publicação Expedida Relação :0078/2019 Data da Disponibilização: 18/03/2019 Data da Publicação: 19/03/2019 Número do Diário: 2769 Página: 1901/1902	H:Ativo
Despacho	H:Arquivado
Tipo do Movimento:Juntada - Petição Número do Documento:201901391435 - Proger Regional da Barra da Tijuca	H:Ativo
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Privado Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal	H:Ativo
Petição Juntada Nº Protocolo: WFPA.19.70083013-6 Tipo da Petição: Petições Diversas Data: 21/02/2019 15:58	H:Ativo
Arquivado Definitivamente - Processo Findo com Condenação	H:Arquivado
Início da Execução Juntado Seq.: 01 - Cumprimento de sentença	H:Arquivado
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:1243831Maço recebido pelo arquivo em:20/12/2018Local de arquivamento:Arquivo Geral - Rio de Janeiro	H:Arquivado
Trânsito em Julgado às partes Certifico e dou fé que a r. sentença de fl. 277 transitou em julgado em 06 de Julho de 2015.	H:Arquivado
Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados	H:Arquivado
Arquivado Definitivamente 794, I, do CPC	H:Arquivado
Baixa Definitiva	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Certidão de Publicação Expedida Relação :0944/2018 Data da Disponibilização: 23/11/2018 Data da Publicação: 26/11/2018 Número do Diário: 2703 Página: 1162-1165	H:Ativo
Remetidos os Autos para a Administração - Destruição Remetido à Seção de Administração Geral para Destruição Segura em 20/10/2016, nos termos dos artigos 636 a 639, Tomo I, Capítulo IV, das NSCGJ. (Lote nº 11)	H:Arquivado
Ofício Requisitório - Comunicação - Protocolo Eletrônico - DEPRE	H:Arquivado
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo	H:Arquivado
Certidão de Publicação Expedida Relação :0111/2019 Data da Disponibilização: 07/03/2019 Data da Publicação: 08/03/2019 Número do Diário: 2762 Página: 939/945	H:Ativo
Arquivado Provisoriamente	H:Suspenso
Arquivamento Provisório - Cumprimento de Sentença Digital Arquivo provisório	H:Suspenso
Baixa Definitiva	H:Arquivado
Arquivado Definitivamente no Arquivo Geral	H:Arquivado
Certidão de Publicação Expedida Relação :0038/2019 Data da Disponibilização: 15/03/2019 Data da Publicação: 18/03/2019 Número do Diário: 2768 Página: 475/476	H:Ativo
Trânsito em Julgado às partes - com Baixa Trânsito em julgado 06/07/2017 Arquivado maço 3786/2017	H:Arquivado
Arquivado Definitivamente PACOTE 2585/2016 - EXTINTO	H:Arquivado
Arquivista Remetido ao arquivo - caixa 4955/2017 - 2 volumes	H:Arquivado
Petição Juntada Nº Protocolo: WFPA.18.70356030-9 Tipo da Petição: Petições Diversas Data: 11/09/2018 13:30	H:Ativo
Arquivado Definitivamente ARQUIVADO EM 20/MAI/2017 CX 4722/2017	H:Arquivado
Certidão de Publicação Expedida Relação :0418/2017 Data da Disponibilização: 05/12/2017 Data da Publicação: 06/12/2017 Número do Diário: 2482 Página: 2906-2910	H:Ativo
Certidão de Publicação Expedida Relação :0081/2019 Data da Disponibilização: 25/03/2019 Data da Publicação: 26/03/2019 Número do Diário: 2774 Página: 1047/1050	H:Ativo
Arquivado Definitivamente REGULARIZAÇÃO DO ARQUIVAMENTO PARA FINS ESTATÍSTICOS	H:Arquivado
Autos no Prazo ag. cumprimento de sentença.- Vencimento: 01/02/2019	H:Ativo
Arquivado Definitivamente	H:Arquivado
Documento Juntado	H:Ativo
Arquivado Definitivamente	H:Arquivado
Arquivado Provisoriamente Certifico e dou fé que a r. sentença transitou em julgado em 23/01/2018. Certifico ainda que procedi o arquivamento dos presentes autos em virtude da parte devedora possuir o benefício da gratuidade de justiça.	H:Suspenso
Certidão de Publicação Expedida Relação :0046/2019 Data da Disponibilização: 27/03/2019 Data da Publicação: 28/03/2019 Número do Diário: 2776 Página: 3114/3138	H:Ativo
Tipo do Movimento:RemessaDestinatário:Central de Arquivamento Prazo:15 dia(s)	H:Arquivado
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Documento Juntado	H:Arquivado
Baixa Definitiva PACOTE 4329/2017	H:Arquivado
Arquivado Definitivamente Caixa Recall n.º 4722/2017	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório do Setor de Execuções contra a FazPública	H:Ativo
Contrarrazões Juntada	H:Ativo
Arquivado Definitivamente	H:Arquivado
Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital	H:Arquivado
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Despacho	H:Arquivado
Arquivado Provisoriamente	H:Suspenso
Arquivado Definitivamente Pacote nº: 11923/16 - cad 13/10	H:Arquivado
Certidão de Publicação Expedida Relação :0762/2018 Data da Disponibilização: 29/08/2018 Data da Publicação: 30/08/2018 Número do Diário: 2648 Página: 3073	H:Ativo
Petição Juntada Nº Protocolo: WFPA.19.70125049-4 Tipo da Petição: Petições Diversas Data: 15/03/2019 09:28	H:Ativo
Decisão	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petição Intermediária em Procedimento Comum - Número: 80004 - Protocolo: FFPA18002317475 - Complemento: Nelson Uzeloto	H:Ativo
Suspensão do Prazo Prazo referente ao usuário foi alterado para 26/04/2018 devido à alteração da tabela de feriados	H:Ativo
Sentença Registrada	H:Arquivado
Certidão de Publicação Expedida Relação :0325/2018 Data da Disponibilização: 20/07/2018 Data da Publicação: 23/07/2018 Número do Diário: 2620 Página: 3578/3579	H:Arquivado
Certidão de Publicação Expedida Relação :0087/2019 Data da Disponibilização: 02/04/2019 Data da Publicação: 03/04/2019 Número do Diário: 2780 Página: 1344-1370	H:Ativo
Expedição de documento	H:Ativo
Contrarrazões Juntada Juntada a petição diversa - Tipo: Contrarrazões de Apelação em Cumprimento de sentença - Número: 80007	H:Ativo
Baixa Definitiva Extinto nos termos do art. 924, inc. II, do CPC (Trânsito em julgado em 18/11/16)	H:Arquivado
Tipo do Movimento:Ato Ordinatório Praticado Descrição:Certidão Nº: 2019-00016546. Ao arquivo, com baixa.	H:Arquivado
Arquivado Provisoriamente - Execução Frustrada	H:Suspenso
Cancelada a Distribuição (movimentação exclusiva do distribuidor) Conforme despacho de fls. 13 em 26/01/2016.	H:Ativo
Enviado Para Advogado	H:Ativo
Arquivado Provisoriamente - Execução Frustrada Pacote 6571/2017	H:Suspenso
Autos Entregues em Carga ao Advogado do Autor Tipo de local de destino: Advogado Especificação do local de destino: Bruno Silva Gomes	H:Ativo
Ato Ordinatório - Publicável Fica o procurador do exequente intimado a retirar o(s) mandado(s) de levantamento no Setor de Execuções Contra a Fazenda Pública - 12º andar - sala 1206.	H:Ativo
Suspensão do Prazo Prazo referente à carga foi alterado para 11/04/2018 devido à alteração da tabela de feriados	H:Ativo
Certidão de Publicação Expedida Relação :0750/2018 Data da Disponibilização: 15/08/2018 Data da Publicação: 16/08/2018 Número do Diário: 2638 Página: 2920	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 9ª Vara de Fazenda Pública	H:Ativo
Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Ofício Requisitório-Extinção de Precatório Expedido Ofício - Requisitório Eletrônico - Precatório - Extinção - Execução Fiscal-Fazenda Pública-Acidentes do Trabalho	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Arquivado Definitivamente CAIXA 4442/2017 CÓDIGO RECALL: 9002100002560	H:Arquivado
Baixa Definitiva Extinto nos termos do art. 924, inc. II, do CPC (Trânsito em julgado em 05/08/17)	H:Arquivado
Certidão de Publicação Expedida Relação :0015/2017 Data da Disponibilização: 30/01/2017 Data da Publicação: 31/01/2017 Número do Diário: 2277 Página: 3471/3485	H:Arquivado
Petição Juntada Nº Protocolo: WITV.17.70002093-0 Tipo da Petição: Petições Diversas Data: 25/01/2017 11:54	H:Arquivado
Baixa Definitiva	H:Arquivado
Suspensão do Prazo Prazo referente ao usuário foi alterado para 17/01/2020 devido à alteração da tabela de feriados	H:Suspenso
Certidão de Publicação Expedida Relação :0071/2019 Data da Disponibilização: 12/03/2019 Data da Publicação: 13/03/2019 Número do Diário: Página:	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Desapensado do processo Desapensado o processo 0015265-63.2012.8.26.0053 - Classe: Embargos à Execução - Assunto principal: Valor da Execução / Cálculo / Atualização	H:Ativo
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Arquivado Provisoriamente aguardando manifestação	H:Suspenso
Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados REMETIDO( devolvido ) AO ARQUIVO 1 E 2 VOL	H:Arquivado
Certidão de Publicação Expedida Relação :0103/2018 Data da Disponibilização: 29/05/2018 Data da Publicação: 30/05/2018 Número do Diário: Página:	H:Ativo
Suspensão do Prazo Prazo referente ao usuário foi alterado para 07/03/2019 devido à alteração da tabela de feriados	H:Ativo
Baixa Definitiva CX 5473/2017	H:Arquivado
Trânsito em Julgado às partes - Proc. em Andamento Certifico e dou fé que a r. sentença de fls. 1363 transitou em julgado. Nada Mais.	H:Ativo
Arquivado Definitivamente	H:Arquivado
Arquivado Provisoriamente ARQUIVO PROVISÓRIO	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0047/2019 Data da Disponibilização: 08/03/2019 Data da Publicação: 11/03/2019 Número do Diário: 2763 Página: 2159/2170	H:Ativo
Certidão de Publicação Expedida Relação :0022/2019 Data da Disponibilização: 06/02/2019 Data da Publicação: 07/02/2019 Número do Diário: 2743 Página: 3766/3771	H:Ativo
Serventuário Núcleo de movimentação	H:Ativo
Baixa Definitiva extinto, pois passou a tramitar como o nº 3550-19.2015	H:Arquivado
Arquivado Definitivamente Remetido ao Arquivo Geral Maço 3586/17	H:Arquivado
Arquivado Provisoriamente arquivo	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Trânsito em Julgado às partes - com Baixa TR 18/05/2015 CX 497	H:Arquivado
Remetida a Carta Precatória ao Cartório de Origem Sem Cumprimento Solicitada a devolução independentemente de cumprimento.	H:Arquivado
Suspensão do Prazo Prazo referente ao usuário foi alterado para 21/03/2019 devido à alteração da tabela de feriados	H:Ativo
Baixa Definitiva	H:Arquivado
Arquivado Definitivamente ARQUIVADO NA CAIXA 8526/19	H:Arquivado
Serventuário	H:Ativo
Início da Execução Juntado Seq.: 01 - Cumprimento de sentença	H:Ativo
Arquivado Provisoriamente	H:Suspenso
Arquivado Definitivamente RECALL-PACOTE 1614/2016	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0084/2019 Data da Disponibilização: 26/03/2019 Data da Publicação: 27/03/2019 Número do Diário: 2775 Página: 1601/1623	H:Ativo
Mandado Juntado	H:Arquivado
Baixa Definitiva	H:Arquivado
Remetido ao DJE Relação: 0065/2019 Teor do ato: VISTOS. Fica intimado o Estado de São Paulo a cumprir integralmente a obrigação de fazer em 03 meses. Quanto as planilhas/informes oficiais, observo que as mesmas podem ser obtidas administrativamente pelo(s) interessado(s), razão pela qual este(s) deverá(ão) diligenciar pessoalmente, ou por intermédio de seu advogado, junto ao departamento jurídico respectivo, acostando-os, a seguir, aos presentes autos. Int. Advogados(s): Paulo de Tarso Neri (OAB 118089/SP), Leonardo Arruda Munhoz (OAB 173273/SP), Airton Camilo Leite Munhoz (OAB 65444/SP), Gibran Nobrega Zeraik Abdalla (OAB 291619/SP), Paulo Braga Neder (OAB 301799/SP)	H:Ativo
Certidão de Publicação Expedida Relação :0253/2019 Data da Disponibilização: 27/03/2019 Data da Publicação: 28/03/2019 Número do Diário: 2776 Página: 1789/1807	H:Ativo
Arquivado Definitivamente	H:Arquivado
Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Carta Precatória Juntada	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da Vara Única	H:Ativo
Arquivado Definitivamente	H:Arquivado
Remetidos os Autos Físicos ao 1º Grau Processo baixado pelo segundo grau em 12/02/2019 O V. Acórdão transitou em juilgado	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Petição Juntada Nº Protocolo: WRPR.19.70029320-3 Tipo da Petição: Petições Diversas Data: 31/01/2019 10:56	H:Ativo
Para O(S) Autor(Es) E Réu(S) Ed.Nº 3300 Sol.Nº 5542 Publicação De Conversão Para Meio Eletrônico	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas - Número: 80012 - Protocolo: FBDO19000118019 - Complemento: BANCO DO BRASIL S/A requerendo a expedição de ofício ao CRI.	H:Ativo
Petição Juntada Nº Protocolo: WSJC.17.70205191-4 Tipo da Petição: Petições Diversas Data: 17/08/2017 11:27	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados retorno ao arquivo da recall pacote 2835/2007- apenso 1269/2002-9001948799014	H:Ativo
Arquivado Definitivamente Pacote nº: 11923/16 - cad 13/10	H:Arquivado
Tipo do Movimento:RemessaDestinatário:Central de Arquivamento Prazo:15 dia(s)	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Execução Fiscal - Número: 80007 - Protocolo: FCNL18000061550	H:Ativo
Conclusos para Decisão	H:Ativo
Determinada A Inclusão De Dados De Josenei De Souza Da Silva - Me - Cnpj: 18.872.706/0001-09 E Josenei De Souza Da Silva - Cpf: 429.601.758-67 No Bndt	H:Ativo
